height,length
36.10210330409413,49.38990619545083
24.134677526982085,45.87746674354156
23.851653620036405,39.49067639593045
37.400846458712344,51.41010771915915
24.566584241414045,46.97885885893098
22.25584207403425,41.34272694428249
39.225667054683754,48.872171555292915
25.90689102596238,47.74019241163467
22.626537381799714,42.707338623213545
38.86531099339335,49.38454558775253
26.66852766430079,45.70503698717124
18.988574299199733,40.990991103706406
36.64901611418322,53.924309336707545
28.540392088228103,46.1683918201161
25.279966229893112,44.21465418617599
38.97034042221913,46.55124436514461
25.855441954570395,44.854585931866595
24.285800423825894,42.71785557032394
36.21561127303684,49.33896349294589
24.93446584499633,44.37549619500121
19.996094916008836,40.03053570742995
37.32874449212181,51.43335255448714
27.267302754363342,50.52292162187767
21.687932056926513,38.39795014712068
38.98670977861126,48.82553536081067
23.804306476879123,47.45463845032224
23.536380005178316,40.01882977111394
36.73928285914668,50.462715534659225
24.262614063342557,46.49297895160365
23.662637779431723,40.577635917266214
39.38893296894888,50.04149029717052
27.334512784703403,47.02958431057049
21.16759764994287,39.56882260417558
38.35132675367308,48.70866925872383
25.215344664746272,45.48410257369457
24.853574294544735,43.570982073428766
38.65510940912482,49.822359720040495
23.539531400266895,47.841004912935055
23.474810892437652,40.87147445507712
35.200071059607204,52.318415992413264
27.09939859438362,46.605612274707234
25.83996363197091,37.88234267359751
39.33864790597412,51.07168908372891
27.84068084428706,48.68292652260025
23.793734781518864,42.082342846089446
36.985681273875095,50.4532536315653
26.897315561583593,49.05049622338169
18.564688690642917,40.523964553338104
37.76252708826118,50.675664334904624
27.414084266917634,44.96743731532697
20.491414868431804,40.84823502716977
35.162926198749915,52.796325527119706
27.376005151854834,47.11110112150868
20.682381723731165,39.62536417374146
37.17705408276345,48.638407719091845
21.74739544807,47.897817314385314
20.19851797982774,40.42176405484966
41.22516840427067,51.70699468099152
27.849225472101363,49.17542358990722
22.01241705971782,37.55257374438707
33.989905442329004,48.5634766143945
26.84071282326005,44.72932578499293
23.35457296927573,42.50100656952027
40.350774073634305,49.1368392860619
25.308322717144133,43.66201323145313
23.90128280630475,42.80899945765713
39.66570935439967,50.42671344533403
26.01400777005984,46.585459702731725
21.13287867091243,40.36105765525041
36.38949208799472,49.69890517489193
26.016461676038837,45.69851134935061
24.329624249288578,40.145083721274155
36.96732252361928,53.022063546793774
25.943458234621104,47.726510848614375
17.641245111126487,40.41461733029296
37.85875743123192,49.58847608409613
27.47995102687914,45.782844305377544
24.209897687201718,36.27999320145935
36.6765199047797,46.89307880985021
28.256709829906498,45.434899614973155
20.466894806548712,41.191918294042985
39.45665594139388,52.204673632984644
24.436359768347806,51.57906383157558
20.95770267367394,41.042489010511325
36.888030489538835,49.75487953732228
23.372786680181044,47.25629475322996
21.718388223275596,40.44844888803784
37.01477909687701,49.480890628391926
23.90715612519027,49.37943144639956
20.363452678915245,41.8476461086988
38.087043466041656,50.373593696935956
28.364098671317965,51.40186729582549
20.739719380125443,38.55731357568647
39.40617025023707,47.98675036919913
24.76615965903642,51.657498699435116
24.54669258627492,39.562213587011236
36.89169371496168,51.60071393578072
26.168032367614913,48.05353839809127
21.60353436104277,37.67895263755979
39.32611148456727,46.782516653425446
25.516699838833617,47.95586789656982
23.249547218588837,42.10058337846969
37.14368122944282,49.92787116993903
26.683900139837775,48.6503199953633
23.619271950386775,43.309215693790705
37.47528253516303,47.04828650908308
27.70053517792311,49.241292238602554
20.699707174970865,39.23992742098737
36.35302674531126,49.137716581011965
25.38554393467774,43.63249860520777
21.296327752871274,43.72917060339903
32.9961683286329,48.80089115078
23.79890767173256,46.43269108580573
20.99950737012004,38.37111332418334
37.06162269218129,50.13067003139489
24.977076531511866,52.037057363353014
21.57500393311291,37.75036677210748
36.03083095845919,48.41021063696743
24.35761864080489,46.863346742187794
23.519741443172453,43.0398576512572
38.17754546426792,50.518445242907376
24.564796920945163,50.096475078009824
21.64479287208704,38.764513551339654
40.43563429220294,48.62314653628503
28.804211630341598,50.04240383238274
22.418098123689784,39.996256408841845
33.86746404974474,53.378865124217285
23.833598176562354,49.93043353757367
23.249673515184064,38.63366447624477
40.28399929265419,52.07224272486916
26.635310348832476,50.83070378622573
22.867221535802834,40.53519612849538
36.291312651962976,47.525134250746746
27.844626502064425,49.72667416202868
21.119644834652124,39.93920461240255
37.14957669226115,52.78902748040605
23.89421226985508,49.56951537747729
23.5008381341505,40.453521781655034
40.38461340291559,52.71754111223277
22.712373770823476,48.8021588654905
23.95864653580713,38.4554742349266
38.411648127752805,49.84400488567785
22.687774227685708,47.840700260439604
24.93565806898731,42.60650675550553
40.650918081850406,46.00208047731397
26.36066375014794,47.873790056417796
24.40857460647688,43.38437910143815
38.8071288934071,48.75217151569136
24.83638710695879,46.304458244813375
21.989668988100405,42.24465365350336
35.51706317464007,50.13392808809637
27.936635151328062,47.92466244449014
22.66652019798163,41.941657878370044
35.366794202451686,48.317574916849075
23.07194872548003,52.055424839327564
24.196568633842645,43.581484939089364
39.601319110592584,50.39290959416412
25.765668649482258,47.776350667124575
20.08824017676143,41.337365413854336
37.42764887455421,48.52122672798292
27.1949704823678,44.93797574514504
23.045131128767473,39.20632939917794
37.17374150418386,47.93852804021634
23.43864067779647,47.31214649776425
22.13327032548138,42.9337601823431
35.119802270052574,51.62055091376284
25.51329986703436,48.452950980298446
19.809549448601114,40.959102922729855
37.1837594636974,50.69486408624624
28.995891291278127,45.01259273914548
22.853126262595925,41.568507616936714
36.09777905175671,49.61822295545953
23.5023901072273,49.816966071680476
21.351250878394616,40.24812062493187
38.47960161773426,50.24146061419234
26.4232177728893,49.49204589010468
19.4412274525521,40.9133428758132
35.989318504507466,48.825120950202006
26.92971836108141,48.775772276595696
22.182477902283626,40.67404508041656
32.828891741030084,49.07979116611355
26.33573722845353,49.23793069045026
24.484457781137483,39.916861274599206
40.826914614079925,51.23094198034912
23.085608746844926,47.59031174941058
19.726600864251,43.80461336833177
36.360508017008684,51.93202325920809
27.71743211729155,44.91640043223875
22.59497075913192,41.16618145098065
39.084151885323195,52.03449323014823
27.136093863207662,47.19053712418456
24.02945352051431,41.674498734754295
39.48043443571476,48.84363375505331
24.267695047215774,48.10834546211142
21.97304560178031,42.48119890975805
38.200629852357295,50.78911547521192
29.004319920526704,46.427826527131316
23.981746671429207,42.44311529454037
36.916919783335835,48.704042303929405
22.998296900776225,48.20508396136678
21.742377901014727,43.14868548239747
39.15639552917262,53.69342289980531
27.545273954850348,47.14230382311383
23.735174245529855,40.463637517826804
38.4935182520083,50.50927454706891
20.307148942469414,46.599273390199315
19.349270076606956,43.741972052950764
37.14988105193336,50.65733187613873
23.873586839422067,45.16155350590476
19.17633943908102,41.69732873097377
39.89163882638266,50.73486491333514
25.794376082286924,45.80005017219327
23.048164393971394,41.38917788357639
36.42919879842257,50.859942515888015
26.797226896087146,48.3779009074624
22.712995850225102,39.83093686226476
38.09004948643061,47.516367825425135
22.87560643306561,48.01537476848512
22.354274371490693,43.823478022773
37.946893415257854,48.038861287435694
26.596320296175648,48.679557557187195
21.007596474930345,41.69006932861528
38.084533182069876,51.49953923904138
25.5902083068235,45.76734924370981
23.310796517650253,43.73470114412224
36.92415516234008,54.25502557252515
25.53744237700475,44.86880366645405
22.19006277666253,39.006134029346875
37.42806157457303,47.07515422508449
20.956776763119933,49.19856224130319
21.4675108880857,42.38097784155108
40.33573225458718,48.32649127729642
26.27793278004049,47.15115461155851
22.98910372550629,43.68709877946857
39.03472933010277,51.52918829087362
27.833635196522195,46.29061727028187
21.860452965356025,39.04339376754114
36.62909169022772,48.05136192148225
28.88016709485821,46.00386606388701
24.152993827095486,37.53689150085617
35.192168785841915,49.49457003452413
26.89374735958575,50.048348119593534
19.53499839908046,39.045140854848796
36.80275970560536,49.88464154672815
24.853274093699227,51.513320387086736
24.43257229135854,40.567737833940534
41.61985004700797,51.2941180884575
26.231266956814647,51.030140235611455
24.655632762871555,38.970192603666405
35.675350974719905,51.08840810497141
26.635911392776805,44.31283552768694
21.96665474902645,42.6442610785304
40.00885055749636,50.85068936342367
23.40778103999935,47.98274132498181
24.942366483896897,40.366358567635494
37.18809747013087,49.96715135546236
25.936852803106518,46.341390633077424
24.949950797932498,39.19315102775183
40.10708931764385,48.68617972779938
28.046687030820774,45.31394002392618
25.44307227372245,40.5159755421937
40.67786165319043,47.47030891235026
24.12578822243827,49.888973873235635
24.307610624605992,45.02011345566854
39.406443202896426,47.198041415556744
22.15532734210636,49.255633954885376
20.419544227473885,38.91260732932862
40.14911219013917,50.458024646410244
23.915226016074755,47.08623708898733
18.853804484644257,40.978954654922134
37.582546248967894,51.80053611396123
23.115418778112836,49.93945449659975
23.19073761581802,42.12011057190325
33.20881907390367,51.793609335160724
27.161394096762237,53.52340100032208
21.484458618787478,41.53791703987196
36.25399850891645,46.70847273137457
23.466120765416264,46.54545422743601
20.985841389681244,40.288295819777744
39.859212552448305,48.98473855102765
26.417835022510275,49.833251048173096
23.77341712875871,38.622904912181816
37.258415257658264,52.19136656546863
24.954246360794617,44.68573550213862
22.731689866535824,42.20853892414039
38.00068040174385,47.473343994129735
24.6952507295784,44.07001990561496
19.5425371233368,41.951540192360014
39.614833653501165,50.661883523144915
28.198891903542627,46.748599669943836
24.04641303974064,43.207752692897245
35.575850433291684,51.16351863626317
26.204523021183842,50.25138580703478
21.408663146927037,43.11992697486398
39.108049962880685,47.41462738641122
24.61607308613564,49.6071259319597
21.51452342760188,39.83499959737569
37.36063260988636,50.21181736826373
24.324511068506734,50.184595086715845
22.085422421699253,41.52395677279624
38.097279230735936,50.94323554390889
25.846245471309494,47.60526213211595
24.20052494440873,37.85280940118106
35.56261571490364,49.758019008653044
26.30033021089272,44.93955012097904
20.05886414527387,39.70487930798609
40.61883045620302,49.42235387126282
26.74178101108731,47.80454148835506
21.96418827521439,37.42577385629544
38.91127225290328,49.67511866687543
27.701935261460484,51.94380953669292
18.96396112847048,41.10762165911401
38.684881677248214,46.29306500161433
27.288534382937783,47.88341136744617
24.03287961161689,42.264458583486025
37.51419400418987,50.444445642708345
26.709618296228495,47.48461034837194
23.323895167048768,42.21414874789419
38.34851803659386,49.89297581596122
25.274129496917023,48.081665106030535
24.54599863682744,40.918203650605626
39.58626938183507,54.98018989013426
24.91981507520195,47.76133577959157
22.350559559672547,36.27866119234692
35.05136268982695,49.03141266392807
27.85164461202755,47.25388471643558
23.067091143105092,43.20708356134254
38.615313400097776,52.189430271159004
25.466964584210476,47.04862368800455
21.41549115063473,42.643046832303625
40.62166104900678,52.66191744114289
26.015884405623382,48.25427878807462
23.344674506380464,39.94503544246148
35.811112809866245,49.8516721216166
25.15214542054407,49.4941876890626
26.19006631233154,40.20869015973135
38.16961959777112,48.4975715522323
23.80886797328397,50.023887956715804
22.525699239586032,40.10544803259956
36.49180929404658,48.20999219564821
28.77290467801756,47.65187967337946
22.241297824090704,39.340751732890226
39.458788567361445,53.2500273807684
24.135858805291498,45.95603898741649
23.324768788764324,40.546385468485546
36.35098884826164,51.935109907691036
26.137549380330825,45.44353761536829
24.264064164767305,43.621542713700684
37.605753553033,51.27228588600677
23.285145019345624,47.429360864746776
21.60467362442018,39.0383676598395
37.86643281086682,51.44705063873181
24.4829662648404,48.9403761509416
23.48306472649599,38.563171837094984
36.93626756422856,47.4568144375209
26.88670243953755,48.08278650415724
22.86213779627709,37.37481183440435
36.25833606559965,51.504047873529025
26.215001391733917,47.238436557257366
18.272533200346658,39.359341860588835
35.53573724707286,48.25387320906152
25.286003420462055,50.76559132157276
19.140911334902235,38.81415483435135
41.83226185032002,51.50975007895403
22.928606178894768,46.87892633496968
21.54041814984565,38.95509149712588
38.60896463394247,49.510242467366226
24.34872458414788,45.64846662952181
23.84925453194903,40.88649985175464
38.198614994907715,48.37018538563755
27.506046716975828,48.771169675820886
25.86744021318308,38.24461714843496
39.14661441660232,49.85440711818433
22.985102607128148,51.15649348283901
23.988872875737904,39.3453329125338
40.963729596597645,54.18219321455279
27.018255836821798,47.18291136118105
20.777824983374348,40.594252570582675
38.80459049468861,49.495906855135594
21.487734116261702,48.24684866517681
23.307255011040404,39.357710171329444
38.27705213178214,49.39646462930228
23.87808259447946,48.986188286622365
26.38805314087938,42.96975120464398
39.86689027247673,49.25517191715402
30.111131364547678,45.74628225388857
21.4329897912365,42.61783298412045
37.296121175171045,50.54048515971417
22.731086170621467,47.01916583862982
24.903448633550468,39.93290439058484
37.17644262852037,48.16703279172652
24.570307825285354,47.10087316121219
22.770478756780108,39.07837357308413
38.509540278165474,51.010169571000944
25.952912152460556,50.068852874140795
26.303356392274175,40.54356364753236
38.35293894882385,48.95835950729392
26.82531437849736,44.840759000805846
22.210215658274574,42.60092362956361
37.671710565551216,51.09923267410394
27.63814082607539,48.99094134225196
20.77394019040691,41.34239539029814
38.787702392034994,48.145305284456036
25.8926610690446,46.45344909828254
22.630015392692005,40.651226222038844
35.61790454389485,47.48064235089134
26.58262129161415,45.39457708164031
24.059515392898103,39.7929655672754
37.787525214952346,53.486923449174824
24.13130081286773,50.71301532574731
20.84380940694609,39.96444390946067
40.11763822512115,47.96270048588552
23.591955289187098,47.40003387357703
23.570843310926264,42.23376515457771
39.932587092834495,47.23558453863695
26.144074007040324,47.71662973269779
22.02555401645835,42.20634994132903
36.47471038365838,50.54469879967821
30.609939048228366,46.62379898002367
23.509979065012956,40.116867454635
34.64793309113634,52.331840824491486
25.292033882083604,49.881452226668586
21.89882594778288,43.13024943804373
39.65858443379308,52.67383089453358
24.57065720105362,47.550362871144166
21.155439619951274,40.12824376576825
36.89809075887475,51.52169170726882
26.800369387641265,52.76163017822552
22.290671062107435,37.79287736929409
40.42541089682386,49.35995740777578
26.213493377184026,49.14034065563644
22.008262627263452,39.51459140948433
35.02114491943687,50.593697817153384
26.367854746940107,47.35715706633822
20.698782219784263,43.23599163339774
42.332725983761826,51.25677795577961
26.22080708217812,45.63209762207841
22.936842556484475,37.166230910223604
37.36799101192347,52.133560186865886
25.991622665172727,44.64553757208481
21.99120671792446,42.4857823711559
37.18751579281523,51.10393773461143
23.095118867511573,47.407083486439234
20.15304939309666,41.57096478030636
38.27085800465224,49.86332411894629
26.312097894380926,45.583569214500386
23.04803408507785,43.20425579121193
39.28012772195054,50.71229566892633
23.624374451266583,49.254297503718064
18.479551605992363,43.07183805531365
37.87732178770107,51.534639269336274
26.3483599678317,49.198548828309924
24.51764669437594,39.64708538208219
39.658684784594584,50.25551146530569
28.403853026075023,46.99461060365996
21.4260088828419,43.57116144028158
38.6801082756576,47.321765860076425
27.454316462837763,45.56563037812655
24.461876760481513,44.57099112271989
37.939843892802024,51.4978912889501
29.329835351688367,47.41143682038103
26.89896466956776,38.41445201249736
37.20896486033316,49.328855982395126
24.529597940295332,49.683400509065955
23.125987706476874,41.26803308374401
36.28176721341507,50.59864478260664
25.17663487148606,50.01808641730044
22.278911720329955,40.72560153137174
40.26220812947966,50.33459179723872
24.498531862987857,48.44898542785433
20.86871269092893,41.372380062868174
37.3320861798826,51.99976024275208
23.892446471993043,45.05952242782413
24.920175273513003,39.339171295930676
41.339928271038765,46.6731339036023
26.44166147827811,45.46760665436232
22.394863724130282,39.71009799753888
39.58255089693938,50.51141052085554
23.58203372083127,48.032273143250855
21.397470833475822,39.90389571663902
36.33778868817755,49.55527184888048
28.00762810360455,43.96389197413562
22.378788153244447,37.69811377670526
40.66776221172107,52.39440059362047
23.33436774816049,49.56030538797193
23.087635351005602,40.84944749373398
39.64952794854152,48.93560181176775
27.014337087038307,46.552880559753056
25.295145436117565,37.96710169415278
34.94840766691927,51.63298831166604
26.274328296333618,48.00551843473186
23.918643331960446,37.129499624199475
40.64095967115923,50.11670656739982
25.5545170417433,49.483410394427814
21.10229175967914,38.75699081345504
36.593766174128504,52.42455487428079
23.57304762096413,46.796461770354576
21.706361662168803,41.139451452646675
37.77042061168498,50.07573423478363
29.750389410843376,48.189226680802165
23.4167828260468,40.75542216009607
38.16154495600625,48.57072582848694
27.7631847484462,46.64981912512676
22.277813953989487,39.11586671699746
37.7511205412843,48.2785276967655
25.57380390826553,48.866536256492736
20.69289378424689,40.640272524218766
38.78065985013014,52.370676174816474
26.102707357138296,51.70695049993639
24.46194576557773,37.98635476320617
36.21343173322731,50.81619267866608
23.648387079773745,47.73904647982079
23.391422680931328,41.41993649704776
36.24511938397493,50.80963037132924
24.877710421961957,47.25641304172268
22.527770915738923,40.108032112110216
34.05901672036396,51.871882881030544
27.479662728568883,46.36677589545131
23.564212564616106,37.81224120734764
37.43706914773668,49.65754595953166
28.441165803793147,51.20622446344225
21.431297202337756,41.656723145183626
41.97505668065652,48.23106936306087
25.90428008405285,50.37730820657026
20.06666120202386,37.29915315466641
36.70863575531166,49.71975425542747
23.649046041164272,49.300335903672746
20.732625571614918,41.67083365433174
40.92971311942806,52.06825102452359
27.023834741422863,47.764087824964776
22.29181315239891,39.71755641875698
41.05706866284005,48.47935239914392
22.720894300136997,45.572856329833286
24.859100932167543,42.59826366747109
38.011894977896894,52.1372889864525
26.90469614322218,48.336317004877046
22.38492357793461,40.41550120920956
37.25818900719237,52.01993068516274
26.090232726138158,49.708564580588465
20.823622146120282,40.50284627230453
36.951275676517795,49.751770067396535
25.791515975800767,47.53953198477573
22.11566681935421,37.07929522708692
35.7032595450197,51.598865834996
23.79816359699261,48.27711313206407
22.32352357716407,37.98852109476385
39.44561563227511,49.52464830173541
23.933148246326045,49.07327563821604
21.03871170901737,45.44677183905292
37.68996439951207,52.690116935024655
25.708627779324942,44.453152530424745
22.68548819741697,40.48021136920321
38.58948428161083,48.61199101852571
25.292974903371277,51.26035930981604
21.94037074802233,39.97421550027784
42.86960231351896,49.59818523451296
29.697106172159508,42.341376303088715
22.025639936305183,38.268428507936086
40.61216738689097,51.91591963702837
25.489093708990097,50.03191544130686
21.827661985432854,41.196113896712774
34.95682352330832,49.30802650457605
27.25353066027104,45.49910415572973
20.473115595157765,40.70408331994618
35.273239144354825,48.07916546854681
25.563776450409115,47.74310668114437
20.96299035652008,39.91227563407325
37.91409897162427,51.77111726737456
23.424938018782917,47.91021959520641
22.93581205352119,39.38752776810628
39.922585364923705,49.54078607339239
26.40773713433625,46.9922204630267
26.34246719584968,40.71997443716474
39.92097713465108,51.044617382848884
22.247550603345722,49.09807027816188
17.314749390437967,41.83683869201549
39.59801190019726,48.88504856247893
25.390058061728393,49.01639709742542
19.765373914070334,41.134587221535305
33.330799788897714,50.13844886577761
24.62287316741641,48.85773927089097
23.53435464019904,39.28136604188997
37.20607175363526,46.44707088542053
25.436373022136465,46.813351506781025
21.5208133055206,39.84944028538035
36.81478434407832,51.15902644021744
22.880038318027616,50.598523238815055
21.060512420364454,40.81647893210803
37.82264507556792,47.496567532927344
22.780553553926733,50.280519439837484
24.887990579110607,41.69894305341738
35.91314464484891,49.15887483546707
22.346527947568944,47.719190574018086
24.427707322459035,41.08002506542698
38.282682457438845,50.89525764859319
24.342308413403035,47.0278495863991
26.724351315066617,39.959183095684324
37.127243313132325,47.23650491164649
25.26727529365478,48.00168526532104
22.232375500364682,41.91533940315002
36.637142640605916,50.39275674785976
26.879795587028454,46.124041861415144
23.100399919091775,37.39898311965923
36.58221757110744,49.34953954537711
26.635570650780366,50.41550594341789
24.184838119915145,41.32655481516728
36.48673012322864,50.46602961725791
23.875430160341065,46.16845617334306
21.145559165765906,42.17196703740154
39.0115626738039,48.43405796765528
23.916343450847517,46.336392402015555
24.271208911891566,39.327249072640264
38.5614318898608,50.30185684669345
24.35253583583626,48.79476351720728
24.334526791850518,41.323336557397084
40.63488843586814,50.42488108037497
26.8540910931026,46.560868087775376
20.878868413744232,41.38778760073145
37.691764837257864,52.04189459149575
27.132664461905957,45.81150365394632
25.79288719554204,38.64547113194514
37.911391619456694,52.011119793124074
26.759235860727802,46.34266799589889
24.97555969491105,37.39767625537563
40.93484769450799,53.88673542215458
28.667838043445464,49.8418454045793
23.009004484511888,39.26476392119186
40.860564264762395,51.791016312927766
27.347837160320985,46.94453705421884
25.145972484960033,39.371278951222365
36.74584548083195,49.12756670222269
28.80000204358877,46.86563857680411
22.20963368538336,39.025430585820246
34.81642516555992,49.44440316656643
26.431448871802605,49.46126328686631
22.09374119851097,42.896264317884096
38.4927183285973,52.68435984597655
27.74142401685621,45.671858807171176
21.26889355167244,40.65639206719494
40.42705826789178,49.02094449401078
24.803649752740693,46.30760633765545
21.794016673775133,39.769119170982904
41.606191376117735,52.86491007842958
26.320560890611667,48.22530187121209
20.46391453747102,43.76280619995687
38.38766760338489,48.46824916886262
26.156889520247077,45.3993667047534
24.941097119729726,40.63102343923715
36.9467400452132,50.64509213753555
27.041051484378947,46.70296725211479
23.216146056389622,41.61813152752263
36.14230692253175,50.817488821271674
26.139529396731273,49.573838183376296
23.800675517243423,38.53702582957873
37.935749010912254,49.855542209244874
25.103649791501823,45.872530825342935
20.66452776593094,44.290738957584885
37.79032070899187,49.611348076426545
27.557361533019066,43.491478577289186
25.907537670264723,42.11228777117672
37.51672146898406,49.33580363793522
26.268979311520955,47.34818030534217
25.57400297086143,39.95723728262388
38.55740824636977,51.746904541083985
25.828973184040592,49.143055796787436
23.14786274416813,41.82419219484133
38.38990461840146,48.162406336370694
24.571667211426654,45.447398482046154
22.596549677618338,42.95304934318724
40.0381728621196,51.18483669163343
23.807067939627096,46.94662768267644
23.754673029052174,39.523755943576795
40.033597829471304,47.83710984881931
27.277621691469434,48.15119604439625
21.30709872309858,41.06702419210197
37.64315840894402,48.49011020219344
25.914556201298797,47.736075620799305
21.597780208153495,38.0010431818136
37.9636566997208,52.05765419198423
26.527628870410624,46.538441289003885
24.164826533053443,41.54440050240314
36.43457800889675,47.39098570859997
28.84160407906732,45.17732398400894
24.191886440939747,40.0342905395069
38.03817422040427,48.30620197865091
23.28006104548299,48.57212710625009
23.701395506437947,39.29346359410841
41.79595879574785,49.3666447947107
29.664444728903188,49.071503026768376
20.422837985335512,38.87442490336515
40.41252973141393,50.329589017819394
25.005640353387975,52.07424589545216
21.594492423013364,41.59505630496186
36.90711175916581,52.183984737358195
22.381134245931236,51.00367427378044
24.129650889555503,37.80250771238964
33.767066384247556,50.07672400758705
24.400056580888165,47.83054344194916
20.188121937968837,42.00343760828593
41.11418262582746,50.20562767860425
25.380312347701437,47.85300710150813
24.43818863760398,39.11455512746874
39.38748060311457,50.34801469046627
25.809112708304852,46.40695816322375
23.616936612626745,42.98127523514543
37.35501228703371,48.86805364361833
26.6031009395066,45.36782316738651
24.01398836147756,40.21121665899565
38.907128000747946,51.22203623875468
